type,上海,北京,杭州,宁波,保定,南京,苏州,深圳,厦门,广州,date
AQI,95.58333333333331,36.208333333333336,86.25,90.79166666666669,45.875,117.91666666666669,119.33333333333331,37.16666666666666,37.91666666666666,36.708333333333336,2017-02-09
NO2,33.083333333333336,10.458333333333334,22.5,26.25,22.16666666666667,29.41666666666667,32.166666666666664,14.583333333333336,22.41666666666667,21.70833333333333,2017-02-09
PM2.5,70.83333333333333,6.375,63.16666666666666,66.79166666666667,24.375,88.33333333333331,89.45833333333331,24.45833333333333,22.70833333333333,24.16666666666667,2017-02-09
AQI,36.79166666666666,60.45833333333334,32.75,33.041666666666664,135.75,53.20833333333334,47.625,48.95833333333334,50.04166666666666,47.04166666666666,2017-02-08
NO2,27.5,26.0,28.16666666666667,32.333333333333336,50.29166666666666,27.79166666666667,27.08333333333333,22.625,34.458333333333336,46.5,2017-02-08
PM2.5,14.833333333333336,32.333333333333336,20.791666666666668,16.0,100.04166666666669,36.083333333333336,30.91666666666667,25.91666666666667,26.125,31.16666666666667,2017-02-08
AQI,39.04166666666666,76.625,33.375,44.75,89.5,82.95833333333333,40.375,46.125,42.41666666666666,61.45833333333334,2017-11-16
NO2,48.70833333333334,69.95833333333333,44.66666666666666,71.125,75.33333333333333,63.83333333333334,55.875,24.95833333333333,24.75,56.75,2017-11-16
PM2.5,24.25,55.25,20.875,25.54166666666667,63.41666666666666,58.70833333333334,25.45833333333333,27.54166666666667,22.0,39.54166666666666,2017-11-16
AQI,67.70833333333333,75.33333333333333,76.41666666666667,72.04166666666667,117.91666666666669,104.91666666666669,73.70833333333333,72.70833333333333,58.0,93.58333333333331,2017-11-02
NO2,79.5,55.875,73.58333333333333,67.75,83.25,98.625,88.375,47.25,42.25,91.66666666666669,2017-11-02
PM2.5,47.66666666666666,50.20833333333334,53.83333333333334,49.58333333333334,87.20833333333331,76.45833333333333,50.125,43.79166666666666,30.95833333333333,64.79166666666667,2017-11-02
AQI,77.29166666666667,39.708333333333336,87.70833333333331,65.04166666666667,55.91666666666666,87.95833333333331,82.625,51.33333333333334,74.20833333333333,77.75,2017-02-20
NO2,33.25,23.08333333333333,44.83333333333334,33.25,27.33333333333333,36.04166666666666,31.29166666666667,49.45833333333334,50.625,69.125,2017-02-20
PM2.5,43.79166666666666,10.375,59.5,40.875,28.0,48.45833333333334,47.29166666666666,35.291666666666664,53.58333333333334,55.66666666666666,2017-02-20
AQI,74.54166666666667,47.0,52.95833333333334,45.04166666666666,65.66666666666667,40.708333333333336,59.08333333333334,23.625,40.25,40.41666666666666,2017-08-03
NO2,17.291666666666668,17.916666666666668,23.41666666666667,10.833333333333336,20.33333333333333,34.791666666666664,25.29166666666667,32.333333333333336,23.5,51.70833333333334,2017-08-03
PM2.5,26.83333333333333,19.70833333333333,26.29166666666667,23.875,41.41666666666666,14.916666666666664,28.66666666666667,12.875,22.08333333333333,21.45833333333333,2017-08-03
AQI,64.31818181818181,48.45454545454545,42.86363636363637,52.13636363636363,76.4090909090909,50.77272727272727,59.04545454545455,25.22727272727273,36.95454545454545,47.22727272727273,2017-08-17
NO2,48.13636363636363,26.0,28.818181818181817,28.863636363636363,17.954545454545453,42.22727272727273,35.5,33.54545454545455,28.318181818181817,37.72727272727273,2017-08-17
PM2.5,25.863636363636363,21.545454545454547,17.5,21.227272727272727,37.81818181818182,16.045454545454547,27.40909090909091,13.909090909090908,22.5,22.95454545454545,2017-08-17
AQI,56.625,130.125,52.25,52.95833333333334,130.95833333333334,73.20833333333333,55.20833333333334,18.75,37.91666666666666,34.125,2017-06-18
NO2,18.83333333333333,30.70833333333333,24.83333333333333,14.125,32.041666666666664,31.41666666666667,24.79166666666667,33.166666666666664,25.29166666666667,40.04166666666666,2017-06-18
PM2.5,28.54166666666667,71.70833333333333,22.41666666666667,21.33333333333333,65.91666666666667,23.08333333333333,24.25,9.291666666666666,7.208333333333332,21.08333333333333,2017-06-18
AQI,47.0,40.16666666666666,21.0,34.5,62.54166666666666,58.33333333333334,48.5,17.791666666666668,25.5,33.5,2017-06-24
NO2,46.625,19.875,30.75,39.458333333333336,14.541666666666664,37.91666666666666,40.75,22.54166666666667,14.958333333333336,32.416666666666664,2017-06-24
PM2.5,32.791666666666664,19.70833333333333,9.958333333333334,22.04166666666667,26.04166666666667,25.20833333333333,29.83333333333333,8.208333333333334,12.25,14.291666666666664,2017-06-24
AQI,60.66666666666666,127.625,37.208333333333336,38.04166666666666,135.16666666666666,52.83333333333334,51.5,19.20833333333333,32.75,38.75,2017-06-30
NO2,40.04166666666666,36.91666666666666,28.83333333333333,29.70833333333333,24.0,41.41666666666666,39.5,22.54166666666667,19.916666666666668,32.291666666666664,2017-06-30
PM2.5,33.666666666666664,71.875,19.5,21.20833333333333,67.41666666666667,30.0,23.16666666666667,10.25,16.666666666666668,16.25,2017-06-30
AQI,53.375,43.0,46.875,45.45833333333334,72.04166666666667,63.5,52.16666666666666,54.91666666666666,75.41666666666667,53.125,2017-04-26
NO2,23.41666666666667,27.79166666666667,26.16666666666667,23.08333333333333,41.91666666666666,30.625,27.58333333333333,35.833333333333336,35.541666666666664,62.83333333333334,2017-04-26
PM2.5,23.04166666666667,13.333333333333336,22.625,17.0,37.125,29.95833333333333,26.375,37.16666666666666,50.20833333333334,33.083333333333336,2017-04-26
AQI,66.29166666666667,85.75,74.45833333333333,70.04166666666667,83.95833333333333,69.16666666666667,74.16666666666667,41.16666666666666,50.91666666666666,50.625,2017-04-22
NO2,27.125,41.958333333333336,30.66666666666667,32.791666666666664,40.29166666666666,39.41666666666666,31.95833333333333,24.79166666666667,20.0,32.416666666666664,2017-04-22
PM2.5,31.91666666666667,41.66666666666666,36.0,28.33333333333333,47.83333333333334,28.375,42.95833333333334,19.25,14.791666666666664,18.416666666666668,2017-04-22
AQI,138.125,54.95833333333334,112.95833333333331,105.20833333333331,98.75,95.91666666666669,113.875,18.83333333333333,40.833333333333336,36.41666666666666,2017-06-08
NO2,39.333333333333336,51.125,42.0,35.916666666666664,34.666666666666664,40.583333333333336,50.66666666666666,18.416666666666668,18.416666666666668,37.79166666666666,2017-06-08
PM2.5,80.66666666666667,23.54166666666667,57.75,55.08333333333334,48.125,35.75,58.29166666666666,7.833333333333332,21.45833333333333,17.833333333333332,2017-06-08
AQI,46.625,96.45833333333331,48.45833333333334,53.0,115.41666666666669,69.5,54.66666666666666,21.625,23.16666666666667,38.208333333333336,2017-06-20
NO2,32.5,24.66666666666667,33.541666666666664,35.75,31.375,38.625,38.625,37.083333333333336,17.125,47.66666666666666,2017-06-20
PM2.5,28.20833333333333,31.16666666666667,31.875,34.5,55.83333333333334,28.41666666666667,28.875,10.083333333333334,11.375,22.125,2017-06-20
AQI,55.66666666666666,60.0,44.45833333333334,48.45833333333334,68.16666666666667,27.08333333333333,35.666666666666664,23.54166666666667,41.16666666666666,34.083333333333336,2017-08-13
NO2,29.45833333333333,34.833333333333336,25.29166666666667,21.416666666666668,21.041666666666668,20.95833333333333,28.0,19.70833333333333,16.625,24.08333333333333,2017-08-13
PM2.5,31.45833333333333,39.958333333333336,21.041666666666668,29.33333333333333,43.66666666666666,7.75,15.375,11.416666666666664,22.0,15.416666666666664,2017-08-13
AQI,132.375,50.20833333333334,65.66666666666667,84.04166666666667,76.79166666666667,73.875,94.04166666666669,29.875,54.875,51.70833333333334,2017-08-07
NO2,39.375,29.0,22.66666666666667,24.41666666666667,35.25,49.29166666666666,22.5,27.58333333333333,21.625,30.125,2017-08-07
PM2.5,81.25,9.833333333333334,34.666666666666664,45.875,31.04166666666667,35.583333333333336,48.70833333333334,14.083333333333336,33.041666666666664,21.0,2017-08-07
AQI,56.375,200.45833333333331,80.33333333333333,114.16666666666669,189.625,63.04166666666666,65.25,74.75,47.08333333333334,75.5,2017-11-06
NO2,66.20833333333333,67.79166666666667,66.54166666666667,82.58333333333333,94.16666666666669,58.29166666666666,66.375,28.83333333333333,34.291666666666664,46.58333333333334,2017-11-06
PM2.5,33.583333333333336,151.04166666666666,58.33333333333334,85.41666666666667,143.625,33.041666666666664,39.083333333333336,54.08333333333334,22.625,54.625,2017-11-06
AQI,40.29166666666666,111.91666666666669,70.29166666666667,39.125,183.75,63.0,49.45833333333334,57.375,96.5,101.79166666666669,2017-02-18
NO2,38.25,71.29166666666667,50.625,38.833333333333336,79.125,48.79166666666666,42.25,48.75,32.291666666666664,113.0,2017-02-18
PM2.5,15.0,83.625,47.25,14.75,139.75,30.33333333333333,28.16666666666667,35.541666666666664,71.125,69.95833333333333,2017-02-18
AQI,52.29166666666666,75.29166666666667,58.95833333333334,61.0,116.91666666666669,64.5,56.91666666666666,65.625,46.91666666666666,70.625,2017-11-12
NO2,49.125,61.20833333333334,49.33333333333334,54.41666666666666,77.41666666666667,51.20833333333334,56.20833333333334,24.33333333333333,17.541666666666668,47.20833333333334,2017-11-12
PM2.5,17.541666666666668,53.375,30.91666666666667,33.291666666666664,86.375,28.625,23.33333333333333,46.625,23.79166666666667,50.41666666666666,2017-11-12
AQI,62.25,43.54166666666666,123.83333333333331,58.45833333333334,110.83333333333331,104.08333333333331,95.25,31.25,33.666666666666664,30.54166666666667,2017-02-24
NO2,42.208333333333336,43.33333333333334,57.0,43.58333333333334,63.41666666666666,77.79166666666667,58.45833333333334,27.83333333333333,33.791666666666664,30.375,2017-02-24
PM2.5,42.16666666666666,25.0,93.20833333333331,40.208333333333336,80.125,77.41666666666667,70.29166666666667,20.041666666666668,22.5,20.08333333333333,2017-02-24
AQI,106.08333333333331,30.54166666666667,153.54166666666666,105.79166666666669,76.5,114.16666666666669,146.70833333333334,25.75,34.166666666666664,23.58333333333333,2017-02-25
NO2,73.95833333333333,29.70833333333333,68.66666666666667,68.79166666666667,56.0,87.375,79.16666666666667,30.41666666666667,41.958333333333336,34.125,2017-02-25
PM2.5,79.04166666666667,10.833333333333336,116.5,78.70833333333333,49.54166666666666,85.625,111.54166666666669,14.75,23.625,14.333333333333336,2017-02-25
AQI,53.41666666666666,63.41666666666666,74.25,58.83333333333334,114.20833333333331,90.70833333333331,73.33333333333333,41.04166666666666,34.833333333333336,56.83333333333334,2017-11-13
NO2,56.45833333333334,30.5,56.54166666666666,53.95833333333334,53.5,66.5,71.83333333333333,31.125,24.66666666666667,45.41666666666666,2017-11-13
PM2.5,27.70833333333333,26.875,50.54166666666666,31.83333333333333,70.45833333333333,63.0,47.20833333333334,28.45833333333333,17.208333333333332,40.25,2017-11-13
AQI,56.70833333333334,150.75,79.54166666666667,57.125,217.5,99.125,79.45833333333333,61.0,67.29166666666667,81.04166666666667,2017-02-19
NO2,37.208333333333336,61.04166666666666,43.45833333333334,23.29166666666667,88.75,54.875,47.875,25.83333333333333,36.66666666666666,52.5,2017-02-19
PM2.5,37.25,97.125,57.875,37.083333333333336,166.33333333333334,69.54166666666667,58.29166666666666,38.875,46.79166666666666,58.375,2017-02-19
AQI,127.16666666666669,129.25,76.66666666666667,145.20833333333334,206.66666666666663,98.29166666666669,108.91666666666669,64.125,61.70833333333334,48.5,2017-11-07
NO2,114.66666666666669,43.04166666666666,63.16666666666666,80.04166666666667,95.125,90.70833333333331,103.83333333333331,30.625,52.75,41.16666666666666,2017-11-07
PM2.5,95.375,86.125,54.08333333333334,109.83333333333331,157.125,70.16666666666667,81.04166666666667,45.20833333333334,41.125,32.708333333333336,2017-11-07
AQI,136.66666666666666,53.625,56.91666666666666,70.83333333333333,98.70833333333331,72.41666666666667,103.08333333333331,35.416666666666664,52.625,53.04166666666666,2017-08-06
NO2,49.29166666666666,27.875,22.04166666666667,22.70833333333333,28.75,43.25,29.04166666666667,30.875,21.70833333333333,35.458333333333336,2017-08-06
PM2.5,84.29166666666667,16.458333333333332,36.79166666666666,41.375,50.66666666666666,35.958333333333336,56.625,19.166666666666668,30.25,25.125,2017-08-06
AQI,76.54166666666667,46.91666666666666,45.5,53.20833333333334,77.58333333333333,41.125,55.79166666666666,27.83333333333333,37.833333333333336,38.958333333333336,2017-08-12
NO2,27.58333333333333,34.458333333333336,33.75,20.625,26.875,30.16666666666667,37.375,21.041666666666668,16.125,27.08333333333333,2017-08-12
PM2.5,43.91666666666666,29.54166666666667,28.0,23.20833333333333,45.04166666666666,12.041666666666664,31.16666666666667,13.541666666666664,20.041666666666668,17.375,2017-08-12
AQI,51.625,101.875,52.95833333333334,45.875,127.0,75.125,50.58333333333334,27.20833333333333,21.875,37.75,2017-06-21
NO2,33.666666666666664,28.29166666666667,48.125,34.208333333333336,34.5,43.16666666666666,48.29166666666666,33.166666666666664,14.416666666666664,44.125,2017-06-21
PM2.5,34.833333333333336,49.5,36.54166666666666,27.08333333333333,70.04166666666667,42.95833333333334,32.083333333333336,14.333333333333336,11.25,19.08333333333333,2017-06-21
AQI,112.20833333333331,89.04166666666669,69.20833333333333,62.54166666666666,107.54166666666669,111.375,95.125,18.916666666666668,43.91666666666666,37.833333333333336,2017-06-09
NO2,39.04166666666666,50.625,44.875,27.625,30.70833333333333,33.583333333333336,35.541666666666664,14.083333333333336,18.916666666666668,44.33333333333334,2017-06-09
PM2.5,68.08333333333333,28.70833333333333,46.58333333333334,34.625,42.5,51.16666666666666,48.125,8.708333333333334,27.54166666666667,19.291666666666668,2017-06-09
AQI,76.45833333333333,60.41666666666666,97.83333333333331,81.58333333333333,85.625,91.0,92.54166666666669,54.20833333333334,70.70833333333333,61.25,2017-04-23
NO2,33.916666666666664,21.83333333333333,42.41666666666666,41.375,40.375,52.08333333333334,34.083333333333336,35.041666666666664,19.45833333333333,58.125,2017-04-23
PM2.5,35.708333333333336,22.5,54.16666666666666,40.583333333333336,49.41666666666666,37.625,42.625,27.625,31.33333333333333,36.083333333333336,2017-04-23
AQI,51.79166666666666,86.29166666666669,41.75,46.33333333333334,71.41666666666667,55.08333333333334,55.58333333333334,29.04166666666667,45.95833333333334,42.79166666666666,2017-04-09
NO2,31.95833333333333,45.08333333333334,33.875,32.666666666666664,43.54166666666666,28.75,30.79166666666667,26.33333333333333,26.375,42.5,2017-04-09
PM2.5,31.91666666666667,63.125,25.625,17.875,47.79166666666666,18.291666666666668,29.875,18.0,21.5,22.83333333333333,2017-04-09
AQI,71.41666666666667,55.04166666666666,75.41666666666667,94.0,60.70833333333334,88.625,76.0,34.083333333333336,38.16666666666666,40.875,2017-04-21
NO2,46.41666666666666,20.041666666666668,29.95833333333333,52.54166666666666,27.375,36.375,42.375,34.416666666666664,24.79166666666667,46.45833333333334,2017-04-21
PM2.5,49.29166666666666,16.791666666666668,49.20833333333334,68.70833333333333,25.45833333333333,38.708333333333336,48.79166666666666,19.375,23.04166666666667,22.58333333333333,2017-04-21
AQI,74.66666666666667,46.45833333333334,47.58333333333334,64.875,62.16666666666666,55.25,51.70833333333334,19.0,24.04166666666667,31.16666666666667,2017-06-23
NO2,47.33333333333334,18.625,37.375,57.25,13.291666666666664,34.125,50.45833333333334,19.875,13.5,33.75,2017-06-23
PM2.5,54.16666666666666,18.25,30.25,44.16666666666666,28.875,30.20833333333333,32.25,9.0,12.5,13.708333333333336,2017-06-23
AQI,84.91666666666667,68.79166666666667,61.83333333333334,57.20833333333334,104.54166666666669,48.375,65.375,24.45833333333333,34.5,42.29166666666666,2017-08-04
NO2,32.291666666666664,34.291666666666664,33.458333333333336,16.625,41.29166666666666,37.79166666666666,27.16666666666667,30.375,17.875,49.0,2017-08-04
PM2.5,39.875,20.70833333333333,29.875,31.625,57.41666666666666,22.95833333333333,33.916666666666664,12.75,17.833333333333332,22.58333333333333,2017-08-04
AQI,84.34782608695652,90.45833333333331,43.17391304347826,41.43478260869565,104.21739130434784,52.1304347826087,55.65217391304348,27.65217391304348,34.21739130434783,39.34782608695652,2017-08-10
NO2,35.82608695652174,31.16666666666667,24.52173913043478,30.869565217391305,27.91304347826087,28.956521739130434,26.08695652173913,25.26086956521739,15.478260869565215,34.82608695652174,2017-08-10
PM2.5,38.95652173913044,62.29166666666666,16.0,20.695652173913047,59.52173913043478,18.52173913043478,21.608695652173914,12.91304347826087,16.043478260869566,20.52173913043478,2017-08-10
AQI,49.125,35.208333333333336,60.95833333333334,43.75,50.58333333333334,60.70833333333334,55.08333333333334,61.83333333333334,61.66666666666666,73.91666666666667,2017-11-11
NO2,32.416666666666664,34.583333333333336,38.375,31.79166666666667,45.58333333333334,44.16666666666666,40.66666666666666,31.125,25.5,52.16666666666666,2017-11-11
PM2.5,15.583333333333336,16.25,28.20833333333333,16.708333333333332,25.66666666666667,14.708333333333336,21.0,43.04166666666666,34.916666666666664,52.83333333333334,2017-11-11
